file,classe,split,source,source_sha256,label_sha256,line,x1,y1,x2,y2,clipped,width,height,sha256,pixel_sha256
train/Pessoa/96_jpg.rf.2bf50416652b94e80152f5ac7405da3e__obj003.png,Pessoa,train,train/images/96_jpg.rf.2bf50416652b94e80152f5ac7405da3e.jpg,8f6fc7ed3f105ad4b1ace211b18417a87d66be3fefa82537641433786de459bb,c2fc6e777b80296d4899046947ebf31df03b1c7bf7fae3e3aeaa309a1dc61c2c,3,5,373,67,640,False,62,267,c85f17475872088d4b1a7bea005538e4253c65ac4d289066ec08a92f7b736b46,13b31b594b7ecc281705f234c93b8ca4bbe6ac25d91e4e6b5220e9b8a7c59a7f
train/Colete/97_jpg.rf.73090d7a3a557b9a5964ed95d4eda321__obj001.png,Colete,train,train/images/97_jpg.rf.73090d7a3a557b9a5964ed95d4eda321.jpg,4f05ff6fabb2dd5fd3ba48c22ea55363b46f66100412adda011dd383c3ee3e78,195af07487bcf0033d51a35b76904753ceb9c5cc7b9852196268e00cef44518a,1,125,224,272,624,False,147,400,2f4c8c96705319e99ba45f8bd507652caeeaed139376feac5a4c08d1a0cd1d0a,2d574e52b8d87a7b283226367b7ebdb339b9d11a3bbe4e9c22bd84eb78aa3515
train/Colete/97_jpg.rf.73090d7a3a557b9a5964ed95d4eda321__obj002.png,Colete,train,train/images/97_jpg.rf.73090d7a3a557b9a5964ed95d4eda321.jpg,4f05ff6fabb2dd5fd3ba48c22ea55363b46f66100412adda011dd383c3ee3e78,195af07487bcf0033d51a35b76904753ceb9c5cc7b9852196268e00cef44518a,2,467,225,640,605,False,173,380,6ba1969ea2a96199843e0f9e27dbad8c5bcad39d5b818f0d2fbbd37e7c811368,eebbf09c4ca2198ec104bcfbd1b8e9e8aa96828ef0264418a1e3109ccbd9992b
train/Colete/97_jpg.rf.73090d7a3a557b9a5964ed95d4eda321__obj003.png,Colete,train,train/images/97_jpg.rf.73090d7a3a557b9a5964ed95d4eda321.jpg,4f05ff6fabb2dd5fd3ba48c22ea55363b46f66100412adda011dd383c3ee3e78,195af07487bcf0033d51a35b76904753ceb9c5cc7b9852196268e00cef44518a,3,302,234,368,374,False,66,140,3b5dc12a3626ef43203cb79f016a37a7c84ba42b70a858ef6d0b997ead390763,b6ccbe9aca1deb0b1c8363cd6eebb2834b8777256a9ec4e1c5d221fa397363c9
train/Pessoa/97_jpg.rf.73090d7a3a557b9a5964ed95d4eda321__obj004.png,Pessoa,train,train/images/97_jpg.rf.73090d7a3a557b9a5964ed95d4eda321.jpg,4f05ff6fabb2dd5fd3ba48c22ea55363b46f66100412adda011dd383c3ee3e78,195af07487bcf0033d51a35b76904753ceb9c5cc7b9852196268e00cef44518a,4,125,80,309,640,False,184,560,61a3062325fc23f2d074495a1c531e5afb4d22cfa7c12532e2a169c315870043,8a85c4c4d29a9b73fa5d620c6ee8a21057b6acb265cd4f6c0a4cfc10fb885bb0
train/Pessoa/97_jpg.rf.73090d7a3a557b9a5964ed95d4eda321__obj005.png,Pessoa,train,train/images/97_jpg.rf.73090d7a3a557b9a5964ed95d4eda321.jpg,4f05ff6fabb2dd5fd3ba48c22ea55363b46f66100412adda011dd383c3ee3e78,195af07487bcf0033d51a35b76904753ceb9c5cc7b9852196268e00cef44518a,5,291,180,379,584,False,88,404,e730d206856a7561d17df8c33aa83e781555db67f17399cb6a6c17615f198fae,78dce3c888379b69e53aecf8166a798b7bfe0d2f4bed1c4f3d596eb696b6ec31
train/Pessoa/97_jpg.rf.73090d7a3a557b9a5964ed95d4eda321__obj006.png,Pessoa,train,train/images/97_jpg.rf.73090d7a3a557b9a5964ed95d4eda321.jpg,4f05ff6fabb2dd5fd3ba48c22ea55363b46f66100412adda011dd383c3ee3e78,195af07487bcf0033d51a35b76904753ceb9c5cc7b9852196268e00cef44518a,6,418,89,640,640,False,222,551,5440d57db24af6c3818c2cf88363df327942283ec47e980cfd9ec9a156e43502,91c96c72c1e5d876e64f105311a9e85ecd55c8eeb9a66b30a430b9c1c180f75c
train/Capacete/9_jpg.rf.1b2dec28d42fd5e9475eefa408afcc29__obj001.png,Capacete,train,train/images/9_jpg.rf.1b2dec28d42fd5e9475eefa408afcc29.jpg,5f0d35b60ea6419be6d57cd998684542c85b63bcf12cde87b37afafa669a65d7,8ddf0aaae521ba7262ffd5aab614ee37ef7e06eace51234fc940921b6a3fc729,1,147,48,235,164,False,88,116,46fb90596cce35f72769fea277944c7c1f89b05e0831884649076598cc628d26,e9290aebd23a8fff4d4cc6b62a3207a4c1cd2200da33c469fde7f16306f1c262
train/Capacete/9_jpg.rf.1b2dec28d42fd5e9475eefa408afcc29__obj002.png,Capacete,train,train/images/9_jpg.rf.1b2dec28d42fd5e9475eefa408afcc29.jpg,5f0d35b60ea6419be6d57cd998684542c85b63bcf12cde87b37afafa669a65d7,8ddf0aaae521ba7262ffd5aab614ee37ef7e06eace51234fc940921b6a3fc729,2,254,58,308,132,False,54,74,c84c42e7784bb9a74680a47f6451b6d329c8972c84ba276a8f999ed9f4bd1197,cd63072167f8acc0f3c19395257285646ab906870b4e985f0868a141f51382db
train/Colete/9_jpg.rf.1b2dec28d42fd5e9475eefa408afcc29__obj003.png,Colete,train,train/images/9_jpg.rf.1b2dec28d42fd5e9475eefa408afcc29.jpg,5f0d35b60ea6419be6d57cd998684542c85b63bcf12cde87b37afafa669a65d7,8ddf0aaae521ba7262ffd5aab614ee37ef7e06eace51234fc940921b6a3fc729,3,125,196,259,549,False,134,353,83a9abe413336b83e0379a4d4b2fb851e659a16f43b02348846265fa1343e6bd,729d028f8615ac81acd5c2594a82d821845be43c32c6baf9a54becfcba7ef2ee
train/Pessoa/9_jpg.rf.1b2dec28d42fd5e9475eefa408afcc29__obj004.png,Pessoa,train,train/images/9_jpg.rf.1b2dec28d42fd5e9475eefa408afcc29.jpg,5f0d35b60ea6419be6d57cd998684542c85b63bcf12cde87b37afafa669a65d7,8ddf0aaae521ba7262ffd5aab614ee37ef7e06eace51234fc940921b6a3fc729,4,131,44,275,640,False,144,596,c7a8ae6ccab5fca8858d7c199cd0c4a9534759760b33d0fc2c6a80f5343403df,3bc0c33c66a23af993fcf562945255a7458355e163bfae69dfb306aa5c22bc35
train/Colete/9_jpg.rf.1b2dec28d42fd5e9475eefa408afcc29__obj005.png,Colete,train,train/images/9_jpg.rf.1b2dec28d42fd5e9475eefa408afcc29.jpg,5f0d35b60ea6419be6d57cd998684542c85b63bcf12cde87b37afafa669a65d7,8ddf0aaae521ba7262ffd5aab614ee37ef7e06eace51234fc940921b6a3fc729,5,235,158,302,309,False,67,151,55d5c9bb47f71e163a12dad103cb250c566cdaf1922571478a6e826b2e13621b,a2ea4d2b50449cf501b659138cca744f34d255c4a52c4925c16d5cbf55a47a3c
train/Pessoa/9_jpg.rf.1b2dec28d42fd5e9475eefa408afcc29__obj006.png,Pessoa,train,train/images/9_jpg.rf.1b2dec28d42fd5e9475eefa408afcc29.jpg,5f0d35b60ea6419be6d57cd998684542c85b63bcf12cde87b37afafa669a65d7,8ddf0aaae521ba7262ffd5aab614ee37ef7e06eace51234fc940921b6a3fc729,6,231,51,331,638,False,100,587,e8b155f0b4946639da13e160b3be21d512eb619d8f7e852592f383eea98f523a,f17ee8579d64d7b8fd04cec8db376f4b3ef4a6ee23ed95e1fee4fdc959207933
validation/Capacete/104_jpg.rf.07160590393870806b7e9c1259480d27__obj001.png,Capacete,validation,valid/images/104_jpg.rf.07160590393870806b7e9c1259480d27.jpg,a8a203febe3086966b5d899a7fa95f61ac0219d354d30aeac62f939fb3e9603d,19cc123872c33e222fa7cca755e85f12f64714cf338a42771191793f61a364dc,1,428,0,530,88,False,102,88,529d0e7fba5f2a98d53bbc99f23dd9f0d037f2bbdfa03dd59ae37b1a2859066b,78451af1ccf602d3e6e5d7c649003a90b8f998016e383f98a7e0fd4f283af4c4
validation/Colete/104_jpg.rf.07160590393870806b7e9c1259480d27__obj002.png,Colete,validation,valid/images/104_jpg.rf.07160590393870806b7e9c1259480d27.jpg,a8a203febe3086966b5d899a7fa95f61ac0219d354d30aeac62f939fb3e9603d,19cc123872c33e222fa7cca755e85f12f64714cf338a42771191793f61a364dc,2,415,146,609,551,False,194,405,6ae2bf477e5fb7197258724e85fdf952d5e6042e8994dff87323a6e0a010d620,1dfe91c52bff3f0843d26e824e92ee444099ce549f59492d6d674a8c676f01b5
validation/Pessoa/104_jpg.rf.07160590393870806b7e9c1259480d27__obj003.png,Pessoa,validation,valid/images/104_jpg.rf.07160590393870806b7e9c1259480d27.jpg,a8a203febe3086966b5d899a7fa95f61ac0219d354d30aeac62f939fb3e9603d,19cc123872c33e222fa7cca755e85f12f64714cf338a42771191793f61a364dc,3,332,2,634,638,False,302,636,eb3f3dfc2000835ac55a26ef57a5e5d28a9ac2f7a7efdafd8a3df6c4604213bf,f65f205bc3b9efa0df6342779d63579ea41bce3a3ad09afdaa5c6c87eb80d1f1
validation/Capacete/105_jpg.rf.6af2dea66e42c7dab320dd7fec781396__obj001.png,Capacete,validation,valid/images/105_jpg.rf.6af2dea66e42c7dab320dd7fec781396.jpg,f9de8a14a6d0a0b659c74bc363775d471fc3eb71a694fef55afadaa37d044e80,61bf9119bc7ea36686c687e9d11db20d81bc56f13b82bdc8f3e69872aae41ec7,1,217,11,599,181,False,382,170,efcadd4b371677e2ad4ff26e9a9440dbeadcf9567d0e7fafe8855c3f40496788,abccad4489fd58af6ba3fc213e1e967bec4491d57e17fb5d0355a2c88618adb9
validation/Pessoa/105_jpg.rf.6af2dea66e42c7dab320dd7fec781396__obj002.png,Pessoa,validation,valid/images/105_jpg.rf.6af2dea66e42c7dab320dd7fec781396.jpg,f9de8a14a6d0a0b659c74bc363775d471fc3eb71a694fef55afadaa37d044e80,61bf9119bc7ea36686c687e9d11db20d81bc56f13b82bdc8f3e69872aae41ec7,2,100,6,622,640,False,522,634,dae62a725d5807f69db87adbe8009ec92236481d1360468b93d8dd9bbb4c3e27,3cc88d010ac091985d34de65f8774d6739985176ffc3cbfb0059bc43beed0e3e
validation/Capacete/107_jpg.rf.95da030a92dc3d887ed4e091a2b09a2e__obj001.png,Capacete,validation,valid/images/107_jpg.rf.95da030a92dc3d887ed4e091a2b09a2e.jpg,4b21be801a86ff5c6a6d1abbf6894fb82de803aac0b2f90b0d9427205d58f7b6,f82d67f7ef8df7d7e37cacb0da7f5fdf9985ab56760f29813ef10c43f012b3b6,1,330,106,360,131,False,30,25,5937c91f10b0ef55520e2fe197d4da772366f0d8f6e772766fd649e1a9caf1db,b9e3744a99405fe046be2d3367c5f8e2f876b5d2d5400aea796305df697741fb
validation/Capacete/107_jpg.rf.95da030a92dc3d887ed4e091a2b09a2e__obj002.png,Capacete,validation,valid/images/107_jpg.rf.95da030a92dc3d887ed4e091a2b09a2e.jpg,4b21be801a86ff5c6a6d1abbf6894fb82de803aac0b2f90b0d9427205d58f7b6,f82d67f7ef8df7d7e37cacb0da7f5fdf9985ab56760f29813ef10c43f012b3b6,2,375,108,406,133,False,31,25,b58467569187041225154955f30813ac94f922f3723774c5c977875223f882c3,e02a935e6d65cfec14f70aea93ff4fe85f445e17bb91b6b3b1bb98d002455143
validation/Capacete/107_jpg.rf.95da030a92dc3d887ed4e091a2b09a2e__obj003.png,Capacete,validation,valid/images/107_jpg.rf.95da030a92dc3d887ed4e091a2b09a2e.jpg,4b21be801a86ff5c6a6d1abbf6894fb82de803aac0b2f90b0d9427205d58f7b6,f82d67f7ef8df7d7e37cacb0da7f5fdf9985ab56760f29813ef10c43f012b3b6,3,242,76,268,103,False,26,27,5d98a93ffaba0f16174b8555100643d99eca18f0f2ad8aad2991ac534fde1e96,0ea0ac12d967cf984ea85956ff2660f597790b279e4753a97060b36add0e3e48
validation/Colete/107_jpg.rf.95da030a92dc3d887ed4e091a2b09a2e__obj004.png,Colete,validation,valid/images/107_jpg.rf.95da030a92dc3d887ed4e091a2b09a2e.jpg,4b21be801a86ff5c6a6d1abbf6894fb82de803aac0b2f90b0d9427205d58f7b6,f82d67f7ef8df7d7e37cacb0da7f5fdf9985ab56760f29813ef10c43f012b3b6,4,324,138,350,227,False,26,89,9f81540ff30adb81130091868147204feba66ad8163d0c681783bf57d0fb3965,ba43623f7c799c280b102ac6b2e16353d7d78c9448424d3b43b0dcf4d812cce2
validation/Pessoa/107_jpg.rf.95da030a92dc3d887ed4e091a2b09a2e__obj005.png,Pessoa,validation,valid/images/107_jpg.rf.95da030a92dc3d887ed4e091a2b09a2e.jpg,4b21be801a86ff5c6a6d1abbf6894fb82de803aac0b2f90b0d9427205d58f7b6,f82d67f7ef8df7d7e37cacb0da7f5fdf9985ab56760f29813ef10c43f012b3b6,5,225,79,286,268,False,61,189,d0e526219058213370f64f5c50a96e49e9b1188032c85434eae742376aced1a0,70be0e40b5ecc2d544343b53c7ce25490d5ae1a464fd78113a62f5cf9d12873c
validation/Pessoa/107_jpg.rf.95da030a92dc3d887ed4e091a2b09a2e__obj006.png,Pessoa,validation,valid/images/107_jpg.rf.95da030a92dc3d887ed4e091a2b09a2e.jpg,4b21be801a86ff5c6a6d1abbf6894fb82de803aac0b2f90b0d9427205d58f7b6,f82d67f7ef8df7d7e37cacb0da7f5fdf9985ab56760f29813ef10c43f012b3b6,6,314,101,364,301,False,50,200,dfe5a5affb9fe649b09c7ea59b0ee08e0826b582a6a4d346f8f8a0cb57682795,68784932d8a2c9ad021a599e2b78cbbdc5d96fd9e02a66d34ca42eaf23db6ed5
validation/Pessoa/107_jpg.rf.95da030a92dc3d887ed4e091a2b09a2e__obj007.png,Pessoa,validation,valid/images/107_jpg.rf.95da030a92dc3d887ed4e091a2b09a2e.jpg,4b21be801a86ff5c6a6d1abbf6894fb82de803aac0b2f90b0d9427205d58f7b6,f82d67f7ef8df7d7e37cacb0da7f5fdf9985ab56760f29813ef10c43f012b3b6,7,352,98,408,309,False,56,211,eeb345890421bbb7d14dffdb4999bd0f1e11dbf899b499b50a54ee4af39914a3,7cf47bd12d6daf68b02b9c05aa53fdf00dae38ffb8c51fdb2e14cb27976004e0
validation/Capacete/112_jpg.rf.2eac94f483da013accb4490b2823a52b__obj001.png,Capacete,validation,valid/images/112_jpg.rf.2eac94f483da013accb4490b2823a52b.jpg,acdc03eb27c1dea8c09960e39f41dab47680b811f2c7ee23b3ba48cee8566a1f,c935b7461fa01df200f59b696de3d00eb514398f7aa43d30d6ff5559dda4d061,1,175,274,214,306,False,39,32,5431145e91da5c7016dd76f2e3f32c9a98ae9ee890433f726c178aaec761518c,7d49fb26b734a14516f1b3842ba1f221294990769ea13b9bd2ae8530d338c4d5
validation/Capacete/112_jpg.rf.2eac94f483da013accb4490b2823a52b__obj002.png,Capacete,validation,valid/images/112_jpg.rf.2eac94f483da013accb4490b2823a52b.jpg,acdc03eb27c1dea8c09960e39f41dab47680b811f2c7ee23b3ba48cee8566a1f,c935b7461fa01df200f59b696de3d00eb514398f7aa43d30d6ff5559dda4d061,2,242,275,284,311,False,42,36,6479b39c52d2d6da71036eae220ebdae36b50e565de6958889932f34c5ef6426,7aaf2b2dabce74264fbcb9c06fe4f6c19f503f22940effc14d04b51165a27bd9
validation/Capacete/112_jpg.rf.2eac94f483da013accb4490b2823a52b__obj003.png,Capacete,validation,valid/images/112_jpg.rf.2eac94f483da013accb4490b2823a52b.jpg,acdc03eb27c1dea8c09960e39f41dab47680b811f2c7ee23b3ba48cee8566a1f,c935b7461fa01df200f59b696de3d00eb514398f7aa43d30d6ff5559dda4d061,3,319,278,345,306,False,26,28,4ac60d628b93834e7b7306735cac21de52492c53443147ad11b57473bb905f12,17eba0fed8ead87d16470333a24a82999a124a73ee546a6d8c664698a3f17223
validation/Capacete/112_jpg.rf.2eac94f483da013accb4490b2823a52b__obj004.png,Capacete,validation,valid/images/112_jpg.rf.2eac94f483da013accb4490b2823a52b.jpg,acdc03eb27c1dea8c09960e39f41dab47680b811f2c7ee23b3ba48cee8566a1f,c935b7461fa01df200f59b696de3d00eb514398f7aa43d30d6ff5559dda4d061,4,350,281,382,319,False,32,38,e7f5c7df2fa78ec86055e00eabe49ac8970ef539aada996835139b70c005ff9c,299136626cee97fadc38f90e2179101f72006a25ce36b0302b15bb0a60ecf8d9
validation/Capacete/112_jpg.rf.2eac94f483da013accb4490b2823a52b__obj005.png,Capacete,validation,valid/images/112_jpg.rf.2eac94f483da013accb4490b2823a52b.jpg,acdc03eb27c1dea8c09960e39f41dab47680b811f2c7ee23b3ba48cee8566a1f,c935b7461fa01df200f59b696de3d00eb514398f7aa43d30d6ff5559dda4d061,5,402,271,436,316,False,34,45,ee31a872e89e4df2400590c44783b390010541a03b2f90beff7b1e6cabca19d3,a397b4d82d6af3f5b60ca35fc3d6bead364e4a851b2b5bde33098efcba241330
validation/Capacete/112_jpg.rf.2eac94f483da013accb4490b2823a52b__obj006.png,Capacete,validation,valid/images/112_jpg.rf.2eac94f483da013accb4490b2823a52b.jpg,acdc03eb27c1dea8c09960e39f41dab47680b811f2c7ee23b3ba48cee8566a1f,c935b7461fa01df200f59b696de3d00eb514398f7aa43d30d6ff5559dda4d061,6,470,263,500,311,False,30,48,9cc712bc18fec2991634c413749a14a319e442786f145b9659fbbac624b70516,eb9e0e610626750d5e8c75c73f7bfb3388c98f6fe02cae17815c7ad1b7f81734
validation/Colete/112_jpg.rf.2eac94f483da013accb4490b2823a52b__obj007.png,Colete,validation,valid/images/112_jpg.rf.2eac94f483da013accb4490b2823a52b.jpg,acdc03eb27c1dea8c09960e39f41dab47680b811f2c7ee23b3ba48cee8566a1f,c935b7461fa01df200f59b696de3d00eb514398f7aa43d30d6ff5559dda4d061,7,164,330,229,439,False,65,109,96b0284aa6a6398f6e0c1494a10493eb39eb8dc8ff426a85e687c1d864cd3a89,9e8116c36c6c85e18f5e0ba91ee65f95f0dac1a02f1b2f17da040a0d611b309c
validation/Colete/112_jpg.rf.2eac94f483da013accb4490b2823a52b__obj008.png,Colete,validation,valid/images/112_jpg.rf.2eac94f483da013accb4490b2823a52b.jpg,acdc03eb27c1dea8c09960e39f41dab47680b811f2c7ee23b3ba48cee8566a1f,c935b7461fa01df200f59b696de3d00eb514398f7aa43d30d6ff5559dda4d061,8,234,319,295,422,False,61,103,79798e97126074b1411cf2f9732f5144f1fa134f764db835c373de524bcdeace,da03750875268ff47e387b180adce08e334dfa0de260ceaa9db036f5f7a52a93
validation/Colete/112_jpg.rf.2eac94f483da013accb4490b2823a52b__obj009.png,Colete,validation,valid/images/112_jpg.rf.2eac94f483da013accb4490b2823a52b.jpg,acdc03eb27c1dea8c09960e39f41dab47680b811f2c7ee23b3ba48cee8566a1f,c935b7461fa01df200f59b696de3d00eb514398f7aa43d30d6ff5559dda4d061,9,295,328,380,433,False,85,105,16bf7083aab2b378a4493f29d11eee230bcedc390e589b8258a714bbc87fb761,a593771b526c2b44d4b33422c89c11fa841f20331af1550cd6ad01489e169c30
validation/Colete/112_jpg.rf.2eac94f483da013accb4490b2823a52b__obj010.png,Colete,validation,valid/images/112_jpg.rf.2eac94f483da013accb4490b2823a52b.jpg,acdc03eb27c1dea8c09960e39f41dab47680b811f2c7ee23b3ba48cee8566a1f,c935b7461fa01df200f59b696de3d00eb514398f7aa43d30d6ff5559dda4d061,10,372,325,438,445,False,66,120,ad4e5e3157777d53793d80fb78990d773f6fdad9cb5544c24f433760b4d40445,04dab16b3add0c51bedc285d8b8936f2717fdd7243c63087507296c386a01c6c
validation/Colete/112_jpg.rf.2eac94f483da013accb4490b2823a52b__obj011.png,Colete,validation,valid/images/112_jpg.rf.2eac94f483da013accb4490b2823a52b.jpg,acdc03eb27c1dea8c09960e39f41dab47680b811f2c7ee23b3ba48cee8566a1f,c935b7461fa01df200f59b696de3d00eb514398f7aa43d30d6ff5559dda4d061,11,454,311,510,426,False,56,115,0be22f3ee561979c28e847b8223e9f4874babb54b190780de9d4513ae5e78e7f,9091aebc3a193d074b21d36a516723713cb4cf86ab7800cc6cb2d74dc4857c2a
validation/Pessoa/112_jpg.rf.2eac94f483da013accb4490b2823a52b__obj012.png,Pessoa,validation,valid/images/112_jpg.rf.2eac94f483da013accb4490b2823a52b.jpg,acdc03eb27c1dea8c09960e39f41dab47680b811f2c7ee23b3ba48cee8566a1f,c935b7461fa01df200f59b696de3d00eb514398f7aa43d30d6ff5559dda4d061,12,155,274,245,622,False,90,348,1a46979741300b55d58a2a9972b838e3d0928fa6bebf24caee4e93bd92296dff,7129964959f2d7f5bee7005bac150f88fd80711a5ff18a395ce03d4207770172
validation/Pessoa/112_jpg.rf.2eac94f483da013accb4490b2823a52b__obj013.png,Pessoa,validation,valid/images/112_jpg.rf.2eac94f483da013accb4490b2823a52b.jpg,acdc03eb27c1dea8c09960e39f41dab47680b811f2c7ee23b3ba48cee8566a1f,c935b7461fa01df200f59b696de3d00eb514398f7aa43d30d6ff5559dda4d061,13,228,268,299,598,False,71,330,2d67df7860b12c9608a3988f3c28285bac5a4f00cc614fc3567df7ffec725e28,a94d67e90587cab713bd6767e7bab4dab323320ac6f3e25de2d0d8a9635a46e3
validation/Pessoa/112_jpg.rf.2eac94f483da013accb4490b2823a52b__obj014.png,Pessoa,validation,valid/images/112_jpg.rf.2eac94f483da013accb4490b2823a52b.jpg,acdc03eb27c1dea8c09960e39f41dab47680b811f2c7ee23b3ba48cee8566a1f,c935b7461fa01df200f59b696de3d00eb514398f7aa43d30d6ff5559dda4d061,14,300,279,390,639,False,90,360,2981b35e39af5cc8e2fd58ce62ba7edf113833d465446f09783dcb16aa0db25d,e7ff421d3fe2a6be6b08a932517c5c98433029e6f445c772c80eeaa35eeddfb4
validation/Pessoa/112_jpg.rf.2eac94f483da013accb4490b2823a52b__obj015.png,Pessoa,validation,valid/images/112_jpg.rf.2eac94f483da013accb4490b2823a52b.jpg,acdc03eb27c1dea8c09960e39f41dab47680b811f2c7ee23b3ba48cee8566a1f,c935b7461fa01df200f59b696de3d00eb514398f7aa43d30d6ff5559dda4d061,15,378,266,435,599,False,57,333,c26aa88bc9c42d90e8d336730e7767899a2c8547a9cf66596b54be42c8a26bef,6eb50b71b11615fb578e53fdee1112493e47a530c7f599a5d4105996e8c57ff5
validation/Pessoa/112_jpg.rf.2eac94f483da013accb4490b2823a52b__obj016.png,Pessoa,validation,valid/images/112_jpg.rf.2eac94f483da013accb4490b2823a52b.jpg,acdc03eb27c1dea8c09960e39f41dab47680b811f2c7ee23b3ba48cee8566a1f,c935b7461fa01df200f59b696de3d00eb514398f7aa43d30d6ff5559dda4d061,16,442,257,515,573,False,73,316,6503470de28bb82117ea13058cc4d95272c3e615cd7dcf01d21e79312496812a,b61ebeecdc5df1c87b1e6223c5cf0c37e004e0fdfedfd96d577ba486f4a3f2b3
validation/Capacete/112_jpg.rf.2eac94f483da013accb4490b2823a52b__obj017.png,Capacete,validation,valid/images/112_jpg.rf.2eac94f483da013accb4490b2823a52b.jpg,acdc03eb27c1dea8c09960e39f41dab47680b811f2c7ee23b3ba48cee8566a1f,c935b7461fa01df200f59b696de3d00eb514398f7aa43d30d6ff5559dda4d061,17,609,361,630,395,False,21,34,e76bce6b993aa4197e751c9c92160b417c9b4c8e3c2688857cca71cc296329d9,623f22c3c6db439e05ff802ac4098c98ad0af034080742f7c66584d1d15be6df
validation/Pessoa/112_jpg.rf.2eac94f483da013accb4490b2823a52b__obj018.png,Pessoa,validation,valid/images/112_jpg.rf.2eac94f483da013accb4490b2823a52b.jpg,acdc03eb27c1dea8c09960e39f41dab47680b811f2c7ee23b3ba48cee8566a1f,c935b7461fa01df200f59b696de3d00eb514398f7aa43d30d6ff5559dda4d061,18,580,354,636,450,False,56,96,9a294c03a75d36e62fc71f539782e913f11d1bfc4685abd926845064f8e254ac,4e14866e49f1586a3c8181c52005e3aae022d87fb49dc4784d4ec1f0a557f451
validation/Capacete/113_jpg.rf.10e7cf3c0ed08d8270027087cb78227e__obj001.png,Capacete,validation,valid/images/113_jpg.rf.10e7cf3c0ed08d8270027087cb78227e.jpg,acc1f2039f92ba9097621932b9b0269068ef4d72cd848ba3c215e2e9587527b6,ffd44c349169d7b0d032e200762148a92e185b59ca196aefbcc1ac62a254823a,1,140,12,225,114,False,85,102,f3207e16aebf56289a0599ce9bec35b4f6820194b786e81b023b7b8ee7b6e3ed,cbabdae9c7b29451efd5a590571dc5d6b6a8b629753c2c474f3805c4a46b083c
validation/Colete/113_jpg.rf.10e7cf3c0ed08d8270027087cb78227e__obj002.png,Colete,validation,valid/images/113_jpg.rf.10e7cf3c0ed08d8270027087cb78227e.jpg,acc1f2039f92ba9097621932b9b0269068ef4d72cd848ba3c215e2e9587527b6,ffd44c349169d7b0d032e200762148a92e185b59ca196aefbcc1ac62a254823a,2,77,186,285,567,False,208,381,c414903f83036afce98077a4b5c5b02435a9cc73368e55379299c90032249339,e10f4d97fb0b6c25298921ed853462edff0390543635469d8f8591631fd37fca
validation/Colete/113_jpg.rf.10e7cf3c0ed08d8270027087cb78227e__obj003.png,Colete,validation,valid/images/113_jpg.rf.10e7cf3c0ed08d8270027087cb78227e.jpg,acc1f2039f92ba9097621932b9b0269068ef4d72cd848ba3c215e2e9587527b6,ffd44c349169d7b0d032e200762148a92e185b59ca196aefbcc1ac62a254823a,3,414,178,591,554,False,177,376,f06824b20d4700b5944c62ed96a7911c4cfef7e4d032a58694d7a8fc990b580a,cbceba40cc32ad1f934cfbf0081cf7f2ac69816bd3bd483cce78948b10c971da
validation/Capacete/113_jpg.rf.10e7cf3c0ed08d8270027087cb78227e__obj004.png,Capacete,validation,valid/images/113_jpg.rf.10e7cf3c0ed08d8270027087cb78227e.jpg,acc1f2039f92ba9097621932b9b0269068ef4d72cd848ba3c215e2e9587527b6,ffd44c349169d7b0d032e200762148a92e185b59ca196aefbcc1ac62a254823a,4,443,9,540,107,False,97,98,6222e0ce70d6ed36ea38f72464c1846dde0cc0726dabd4ec0c81cf392ff0ed48,81d9bfe8c85d461fc2bfd084446ae150dcd862f6c0df6b5c47681cd6d9668e5d
validation/Pessoa/113_jpg.rf.10e7cf3c0ed08d8270027087cb78227e__obj005.png,Pessoa,validation,valid/images/113_jpg.rf.10e7cf3c0ed08d8270027087cb78227e.jpg,acc1f2039f92ba9097621932b9b0269068ef4d72cd848ba3c215e2e9587527b6,ffd44c349169d7b0d032e200762148a92e185b59ca196aefbcc1ac62a254823a,5,64,9,288,640,False,224,631,1c47baab5aa71632752d5892288491162cbc4d6dabbbf032cde9d9c58dbf4238,d88cdd3879ad3f874fb5a7517fd3895dc10f680c8917d2a423c525788fd35b10
validation/Pessoa/113_jpg.rf.10e7cf3c0ed08d8270027087cb78227e__obj006.png,Pessoa,validation,valid/images/113_jpg.rf.10e7cf3c0ed08d8270027087cb78227e.jpg,acc1f2039f92ba9097621932b9b0269068ef4d72cd848ba3c215e2e9587527b6,ffd44c349169d7b0d032e200762148a92e185b59ca196aefbcc1ac62a254823a,6,360,6,619,638,False,259,632,2ec8c3491178f6aba47620a0ca14872c956923088d6fff0e958b1df975dc177a,c79c9787ce2526cf401e107be1fbf7e8c18c0866adc8ca6be72e5505fd30b06f
validation/Capacete/115_jpg.rf.8ad6a5681f975522c15db71afb4bbdca__obj001.png,Capacete,validation,valid/images/115_jpg.rf.8ad6a5681f975522c15db71afb4bbdca.jpg,06513add211150de35ff92fa515a5b89b48807d4160daa877f5b762c74a12745,b725a44facfb8a9a06ae6e9ca428f6ae25714d139d474a72014f70a990891dc2,1,375,0,480,106,False,105,106,e44b5ad7e9e5814c2f485a897f447ab2a06626ce4ed6eda7f98e484c2e5e9b4a,91255723e29d42f42531474ec529d7503950a5ef35c790fb8ef9b190531e62e2
